Zip Code,Lat,Lng
04438,44.6,-68.92
04441,46.0,-69.4
04442,45.5,-69.7
04443,45.3,-69.4
04444,44.7,-68.9
04448,45.3,-68.7
04449,45.0,-68.88
04450,44.92,-68.93
04451,45.6,-68.3
04453,45.2,-68.8
04454,45.51,-67.51
04455,45.37,-68.29
04456,44.89,-68.99
04457,45.4,-68.5
04459,45.55,-68.32
04460,45.61,-68.5
04461,44.98,-68.57
04462,45.9,-68.9
04463,45.3,-68.9
04464,45.29,-69.5
04468,45.0,-68.7
04469,44.902,-68.668
04471,45.9,-67.8
04472,44.6,-68.7
04473,44.88,-68.72
04474,44.71,-68.78
04475,45.18,-68.59
04476,44.47,-68.7
04478,46.0,-70.0
04479,45.13,-69.31
04481,45.24,-69.11
04485,45.35,-69.63
04487,45.3,-68.1
04488,44.88,-69.11
04489,45.0,-68.7
04490,45.5,-67.7
04491,45.57,-67.48
04492,45.4,-67.6
04493,45.2,-68.5
04495,45.5,-68.3
04496,44.65,-68.91
04497,45.7,-68.0
04530,43.9,-69.8
04535,44.08,-69.63
04537,43.9,-69.63
04538,43.85,-69.63
04539,43.9,-69.4
04541,43.89,-69.48
04543,44.04,-69.49
04544,43.84,-69.59
04547,44.0,-69.32
04548,43.82,-69.74
04551,44.01,-69.43
04553,44.05,-69.57
04554,43.87,-69.51
04555,44.11,-69.48
04556,43.97,-69.62
04558,43.9,-69.53
04562,43.8,-69.8
04563,44.0,-69.25
04564,43.93,-69.46
04568,43.88,-69.56
04570,43.78,-69.62
04571,43.9,-69.68
04572,44.1,-69.4
04573,43.95,-69.56
04574,44.27,-69.39
04575,43.849,-69.643
04576,43.82,-69.67
04578,44.0,-69.7
04579,43.96,-69.77
04605,44.7,-68.4
04606,44.6,-67.7
04607,44.5,-68.1
04609,44.4,-68.3
04611,44.5,-67.6
04612,44.25,-68.38
04613,44.38,-68.04
04614,44.4,-68.6
04616,44.29,-68.57
04617,44.37,-68.74
04619,45.13,-67.22
04622,44.8,-68.0
04623,44.8,-67.7
04624,44.41,-67.98
04625,44.2,-68.26
04626,44.7,-67.2
04627,44.2,-68.7
04628,44.9,-67.4
04629,44.447,-68.491
04630,44.78,-67.43
04631,44.92,-67.02
04634,44.7,-68.2
04635,44.11,-68.35
04637,45.1,-67.8
04640,44.53,-68.3
04642,44.34,-68.79
04643,44.58,-67.82
04644,44.418,-68.251
04645,44.06,-68.63
04646,44.25,-68.22
04648,44.67,-67.59
04649,44.57,-67.61
04650,44.28,-68.72
04652,44.8,-67.1
04653,44.24,-68.34
04654,44.8,-67.7
04655,44.6,-67.4
04657,45.0,-67.4
04658,44.5,-67.9
04660,44.3,-68.3
04662,44.27,-68.26
04664,44.53,-68.17
04666,45.0,-67.2
04667,44.98,-67.11
04668,45.2,-67.7
04669,44.41,-68.01
04671,45.06,-67.17
04673,44.31,-68.68
04674,44.31,-68.41
04675,44.3,-68.23
04676,44.35,-68.64
04677,44.49,-68.18
04679,44.28,-68.34
04680,44.5,-67.9
04681,44.16,-68.66
04683,44.205,-68.703
04684,44.5,-68.5
04685,44.2,-68.4
04686,44.985,-67.636
04691,44.8,-67.2
04693,44.37,-68.09
04694,45.1,-67.5
04730,46.1,-67.9
04732,46.6,-68.4
04733,45.81,-68.4
04734,46.49,-67.85
04735,46.42,-67.85
04736,46.9,-68.0
04739,47.0,-68.6
04740,46.64,-67.85
04741,47.4,-69.2
04742,46.8,-67.9
04743,47.2,-68.6
04745,47.3,-68.4
04746,47.27,-68.11
04747,46.0,-68.2
04750,47.0,-67.9
04756,47.32,-68.31
04757,46.7,-68.2
04758,46.55,-67.85
04760,46.32,-67.85
04761,46.12,-67.97
04762,46.98,-68.12
04763,46.08,-68.1
04764,46.43,-68.5
04765,46.0,-68.5
04766,46.88,-68.24
04768,46.9,-69.2
04769,46.7,-68.0
04772,47.24,-68.33
04773,47.3,-68.2
04774,47.1,-69.0
04776,45.9,-68.2
04777,45.9,-68.4
04779,47.1,-68.3
04780,46.3,-68.2
04781,47.15,-68.63
04783,47.1,-68.3
04785,47.2,-67.9
04786,46.8,-68.2
04787,46.5,-68.0
04841,44.13,-69.13
04843,44.23,-69.1
04847,44.25,-69.19
04848,44.3,-68.9
04849,44.3,-69.1
04851,43.9,-68.9
04852,43.79,-69.28
04853,44.16,-68.89
04854,44.07,-69.08
04855,43.928,-69.256
04856,44.17,-69.12
04858,44.04,-69.15
04859,44.0,-69.16
04860,43.9,-69.2
04861,44.1,-69.17
04862,44.3,-69.3
04863,44.08,-68.84
04864,44.12,-69.24
04901,44.6,-69.6
04910,44.52,-69.44
04911,44.8,-70.0
04912,45.0,-69.7
04915,44.5,-69.1
04917,44.5,-69.8
04918,44.5,-69.85
04920,45.3,-69.9
04921,44.6,-69.1
04922,44.69,-69.39
04923,45.04,-69.43
04924,44.8,-69.5
04925,45.2,-69.9
04926,44.48,-69.54
04927,44.67,-69.54
04928,44.95,-69.26
04929,44.76,-69.32
04930,45.0,-69.3
04932,44.69,-69.13
04933,44.86,-69.22
04936,45.3,-70.6
04937,44.6,-69.7
04938,44.7,-70.1
04939,45.06,-69.16
04940,44.7,-70.1
04941,44.5,-69.3
04942,45.1,-69.6
04943,44.88,-69.53
04944,44.7,-69.7
04945,45.6,-70.3
04947,45.0,-70.3
04949,44.37,-69.33
04950,44.84,-69.81
04951,44.61,-69.04
04952,44.4,-69.14
04953,44.86,-69.23
04955,44.64,-70.01
04956,44.8,-70.11
04957,44.7,-69.9
04958,44.9,-69.9
04961,45.0,-70.1
04962,44.48,-69.54
04963,44.6,-69.8
04964,44.966,-70.772
04965,44.85,-69.37
04966,44.9,-70.4
04967,44.8,-69.4
04969,44.77,-69.22
04970,44.9,-70.7
04971,44.93,-69.39
04973,44.4,-69.2
04974,44.5,-68.92
04975,44.7,-69.7
04976,44.8,-69.7
04978,44.63,-69.81
04979,44.94,-69.79
04981,44.5,-68.9
04982,45.11,-70.47
04983,44.8,-70.2
04984,44.7,-70.3
04985,45.3,-70.2
04986,44.6,-69.2
04987,44.68,-69.26
04988,44.6,-69.35
04989,44.43,-69.65
04992,44.7,-70.1
05001,43.66,-72.38
05031,43.726,-72.609
05032,43.8,-72.7
05033,44.0,-72.2
05034,43.59,-72.64
05035,43.6,-72.7
05036,44.03,-72.58
05037,43.46,-72.49
05038,44.0,-72.46
05039,44.02,-72.3
05040,44.07,-72.21
05041,43.96,-72.55
05042,44.2,-72.1
05043,43.81,-72.22
05045,43.9,-72.2
05046,44.2,-72.3
05048,43.57,-72.42
05050,44.26,-72.06
05051,44.09,-72.11
05052,43.61,-72.37
05053,43.7,-72.5
05055,43.8,-72.3
05056,43.53,-72.73
05058,43.88,-72.27
05059,43.6474,-72.4223
05060,44.0,-72.7
05061,43.94,-72.57
05062,43.5,-72.58
05065,43.79,-72.42
05067,43.7,-72.56
05068,43.8,-72.5
05069,44.17,-72.15
05070,43.85,-72.35
05071,43.57,-72.56
05072,43.88,-72.37
05075,43.85,-72.28
05076,44.13,-72.24
05077,43.9,-72.48
05079,43.95,-72.33
05081,44.14,-72.08
05083,43.95,-72.29
05084,43.72,-72.45
05086,44.13,-72.31
05089,43.5,-72.5
05091,43.6,-72.6
05101,43.17,-72.5
05141,43.144,-72.592
05142,43.41,-72.58
05143,43.3,-72.6
05146,43.18,-72.58
05148,43.24,-72.8
05149,43.4,-72.7
05150,43.33,-72.53
05151,43.39,-72.49
05152,43.25,-72.92
05153,43.4,-72.6
05154,43.15,-72.53
05155,43.18,-72.81
05156,43.3,-72.5
05158,43.09,-72.48
05161,43.31,-72.81
05201,42.9,-73.1
05250,43.1,-73.2
05251,43.26,-73.08
05252,43.07,-73.07
05253,43.3,-73.0
05254,43.17,-73.07
05255,43.17,-73.06
05257,42.96,-73.24
05260,42.83,-73.25
05261,42.78,-73.22
05262,43.0,-73.1
05301,42.8,-72.7
05340,43.16,-72.93
05341,42.96,-72.8
05342,42.78,-72.79
05343,43.1,-72.81
05345,43.0,-72.7
05346,43.0,-72.5
05350,42.8,-72.98
05352,42.79,-73.08
05353,43.07,-72.68
05354,42.78,-72.51
05355,43.02,-72.81
05356,43.0,-72.9
05358,42.77,-72.74
05359,43.14,-72.72
05360,43.05,-72.92
05361,42.78,-72.87
05362,42.95,-72.68
05363,42.9,-72.9
05401,44.48,-73.2
05403,44.45,-73.18
05404,44.5,-73.18
05405,44.478,-73.196
05408,44.5,-73.25
05439,44.5,-73.2
05440,44.9,-73.3
05441,44.76,-72.78
05442,44.75,-72.67
05443,44.2,-73.0
05444,44.6,-72.9
05445,44.31,-73.22
05446,44.6,-73.2
05447,44.932,-72.703
05448,44.8,-72.9
05450,44.9,-72.8
05452,44.52,-73.06
05454,44.71,-73.02
05455,44.81,-72.98
05456,44.21,-73.25
05457,44.96,-72.91
05458,44.72,-73.3
05459,44.96,-73.02
05461,44.32,-73.09
05462,44.3,-73.0
05463,44.87,-73.34
05464,44.6,-72.8
05465,44.5,-72.9
05468,44.7,-73.1
05471,44.9,-72.6
05472,44.1,-73.2
05473,44.23,-73.2
05474,44.8,-73.3
05476,45.0,-72.7
05477,44.4,-72.9
05478,44.8,-73.1
05481,44.8,-73.1
05482,44.4,-73.21
05483,44.89,-72.98
05485,44.88,-72.97
05486,44.64,-73.3
05487,44.23,-73.0
05488,44.9,-73.1
05489,44.5,-72.9
05491,44.1,-73.3
05492,44.71,-72.77
05494,44.6,-73.01
05495,44.42,-73.09
05602,44.3,-72.6
05640,44.35,-72.49
05641,44.2,-72.4
05647,44.41,-72.3
05648,44.38,-72.51
05649,44.16,-72.45
05650,44.4,-72.44
05651,44.28,-72.5
05652,44.73,-72.6
05653,44.7,-72.49
05654,44.15,-72.49
05655,44.63,-72.57
05656,44.65,-72.69
05657,44.5,-72.5
05658,44.4,-72.3
05660,44.2,-72.8
05661,44.5,-72.6
05663,44.1,-72.7
05664,44.1,-72.7
05667,44.3,-72.4
05669,44.1,-72.8
05672,44.5,-72.7
05673,44.2,-72.8
05674,44.11,-72.85
05675,44.07,-72.43
05676,44.3,-72.8
05677,44.39,-72.71
05678,44.15,-72.48
05679,44.1,-72.54
05680,44.5,-72.5
05681,44.46,-72.37
05682,44.41,-72.57
05701,43.6,-72.9
05730,43.4,-72.82
05732,43.64,-73.21
05733,43.8,-73.1
05734,43.98,-73.33
05735,43.7,-73.2
05736,43.6,-73.01
05737,43.74,-72.91
05738,43.53,-72.85
05739,43.4,-73.0
05740,44.0,-73.2
05742,43.44,-72.9
05743,43.7,-73.3
05744,43.68,-73.07
05747,44.0,-72.85
05748,43.92,-72.91
05751,43.65,-72.79
05753,44.0,-73.2
05757,43.48,-73.12
05758,43.44,-72.8
05759,43.54,-72.97
05760,43.8,-73.3
05761,43.3,-73.2
05762,43.78,-72.81
05763,43.8,-73.0
05764,43.5,-73.2
05765,43.65,-73.03
05766,43.98,-72.99
05767,43.9,-72.8
05769,43.91,-73.12
05770,43.89,-73.33
05772,43.75,-72.74
05773,43.45,-73.01
05774,43.42,-73.17
05775,43.3,-73.2
05776,43.24,-73.2
05777,43.6,-73.0
05778,43.88,-73.22
05819,44.4,-72.0
05820,44.74,-72.38
05821,44.32,-72.08
05822,44.7,-72.2
05824,44.4,-71.9
05825,44.865,-72.263
05826,44.6,-72.4
05827,44.68,-72.36
05828,44.4,-72.1
05829,44.96,-72.07
05830,45.0,-72.0
05832,44.59,-71.91
05833,44.84,-71.98
05836,44.52,-72.27
05837,44.7,-71.8
05839,44.67,-72.22
05841,44.61,-72.3
05842,44.57,-72.22
05843,44.5,-72.3
05845,44.8,-72.3
05846,44.8,-71.9
05847,44.8,-72.5
05850,44.56,-72.04
05851,44.5,-72.0
05853,44.89,-71.96
05855,44.9,-72.2
05857,44.9,-72.3
05858,44.6,-71.8
05859,44.9,-72.4
05860,44.8,-72.1
05862,44.33,-72.16
05866,44.64,-72.13
05867,44.7,-72.0
05868,44.9,-72.406
05871,44.7,-71.9
05872,44.87,-72.04
05873,44.4,-72.2
05874,44.88,-72.45
05875,44.71,-72.26
05901,44.94,-71.68
05902,45.01,-71.49
05903,44.9,-71.6
05904,44.42,-71.7
05905,44.7,-71.7
05906,44.47,-71.7
05907,44.9,-71.8
06001,41.79,-72.86
06002,41.85,-72.74
06010,41.68,-72.94
06013,41.76,-72.96
06016,41.91,-72.55
06018,42.02,-73.3
06019,41.86,-72.91
06020,41.85,-72.91
06021,42.03,-73.1
06022,41.82,-72.94
06023,41.61,-72.72
06024,42.02,-73.28
06026,41.94,-72.74
06027,42.0,-72.91
06029,41.91,-72.42
06031,41.96,-73.32
06032,41.73,-72.83
06033,41.7,-72.54
06035,41.96,-72.8
06037,41.6,-72.78
06039,41.95,-73.44
06040,41.76,-72.52
06042,41.8,-72.53
06043,41.77,-72.44
06051,41.67,-72.77
06052,41.66,-72.8
06053,41.69,-72.79
06057,41.85,-73.0
06058,42.0,-73.2
06059,41.91,-72.9
06060,42.01,-72.84
06061,41.85,-73.01
06062,41.67,-72.85
06063,41.93,-72.97
06065,41.97,-73.01
06066,41.84,-72.46
06067,41.66,-72.66
06068,42.01,-73.42
06069,41.86,-73.44
06070,41.87,-72.82
06071,41.99,-72.45
06073,41.65,-72.57
06074,41.83,-72.57
06076,42.0,-72.3
06078,41.99,-72.65
06081,41.91,-72.77
06082,41.98,-72.56
06084,41.88,-72.36
06085,41.75,-72.89
06088,41.9,-72.59
06089,41.84,-72.83
06090,41.96,-72.87
06091,42.0,-72.98
06092,41.87,-72.86
06093,41.99,-72.73
06095,41.87,-72.68
06096,41.93,-72.65
06098,42.0,-73.1
06103,41.77,-72.68
06105,41.78,-72.7
06106,41.74,-72.69
06107,41.75,-72.77
06108,41.78,-72.62
06109,41.7,-72.66
06110,41.73,-72.74
06111,41.69,-72.73
06112,41.79,-72.7
06114,41.75,-72.67
06117,41.78,-72.76
06118,41.74,-72.61
06119,41.76,-72.73
06120,41.79,-72.67
06160,41.77,-72.67
06226,41.7,-72.21
06231,41.63,-72.37
06232,41.73,-72.38
06234,41.78,-71.95
06235,41.79,-72.13
06237,41.69,-72.3
06238,41.78,-72.34
06239,41.79,-71.86
06241,41.85,-71.86
06242,41.9,-72.1
06243,41.846,-71.8
06247,41.77,-72.07
06248,41.69,-72.4
06249,41.6,-72.2
06250,41.78,-72.21
06254,41.61,-72.15
06255,41.98,-71.9
06256,41.73,-72.16
06259,41.86,-71.99
06260,41.9,-71.87
06262,42.02,-71.95
06263,41.85,-71.86
06264,41.7,-72.1
06266,41.67,-72.15
06268,41.79,-72.25
06269,41.81,-72.25
06277,41.98,-71.86
06278,41.9,-72.16
06279,41.9,-72.26
06280,41.69,-72.14
06281,41.97,-72.01
06282,41.94,-72.07
06320,41.35,-72.11
06330,41.65,-72.08
06331,41.7,-71.99
06332,41.69,-71.91
06333,41.38,-72.24
06334,41.55,-72.18
06335,41.44,-72.07
06336,41.58,-72.19
06339,41.44,-72.0
06340,41.35,-72.04
06350,41.64,-72.08
06351,41.58,-71.96
06353,41.453,-72.134
06354,41.7,-71.85
06355,41.37,-71.98
06357,41.33,-72.22
06359,41.47,-71.88
06360,41.55,-72.09
06365,41.52,-71.99
06370,41.47,-72.19
06371,41.4,-72.3
06373,41.695,-71.815
06374,41.69,-71.91
06375,41.4,-72.14
06376,41.305,-72.261
06377,41.72,-71.82
06378,41.38,-71.92
06379,41.37,-71.87
06380,41.57,-72.05
06382,41.46,-72.12
06384,41.57,-71.84
06385,41.36,-72.16
06387,41.745,-71.911
06389,41.55,-72.09
06390,41.27,-71.98
06401,41.34,-73.07
06403,41.44,-73.06
06405,41.28,-72.8
06409,41.35,-72.42
06410,41.51,-72.91
06412,41.4,-72.48
06413,41.3,-72.54
06414,41.57,-72.55
06415,41.5,-72.3
06416,41.6,-72.67
06417,41.37,-72.46
06418,41.33,-73.08
06419,41.38,-72.58
06420,41.49,-72.27
06422,41.46,-72.68
06423,41.48,-72.39
06424,41.6,-72.5
06426,41.35,-72.4
06437,41.3,-72.7
06438,41.46,-72.5
06441,41.46,-72.57
06442,41.34,-72.45
06443,41.3,-72.6
06444,41.58,-72.9
06447,41.64,-72.46
06450,41.54,-72.78
06451,41.54,-72.82
06455,41.52,-72.71
06456,41.5516,-72.5519
06457,41.5,-72.7
06460,41.21,-73.05
06461,41.24,-73.07
06467,41.58,-72.9
06468,41.34,-73.23
06469,41.51,-72.44
06470,41.4,-73.3
06471,41.35,-72.78
06472,41.38,-72.77
06473,41.38,-72.86
06475,41.3,-72.39
06477,41.26,-73.0
06478,41.43,-73.14
06479,41.58,-72.9
06480,41.6,-72.6
06481,41.53,-72.7
06482,41.41,-73.25
06483,41.38,-73.09
06484,41.32,-73.14
06488,41.49,-73.23
06489,41.6,-72.88
06492,41.46,-72.81
06498,41.3,-72.47
06510,41.308,-72.926
06511,41.31,-72.94
06512,41.28,-72.87
06513,41.32,-72.86
06514,41.37,-72.94
06515,41.33,-72.97
06516,41.27,-72.96
06517,41.35,-72.9
06518,41.42,-72.91
06519,41.3,-72.94
06524,41.43,-72.99
06525,41.35,-73.0
06604,41.17,-73.2
06605,41.16,-73.22
06606,41.21,-73.21
06607,41.18,-73.17
06608,41.19,-73.18
06610,41.2,-73.17
06611,41.26,-73.21
06612,41.27,-73.31
06614,41.23,-73.13
06615,41.17,-73.14
06702,41.56,-73.04
06704,41.58,-73.03
06705,41.55,-72.99
06706,41.53,-73.03
06708,41.55,-73.07
06710,41.57,-73.04
06712,41.5,-72.98
06716,41.6,-72.98
06750,41.73,-73.26
06751,41.64,-73.21
06752,41.52,-73.36
06754,41.78,-73.36
06755,41.63,-73.48
06756,41.85,-73.23
06757,41.73,-73.45
06758,41.672,-73.23
06759,41.8,-73.2
06762,41.53,-73.12
06763,41.69,-73.21
06770,41.49,-73.05
06776,41.6,-73.4
06777,41.7,-73.33
06778,41.71,-73.1
06779,41.6,-73.09
06782,41.66,-73.05
06783,41.55,-73.3
06784,41.59,-73.49
06785,41.72,-73.45
06786,41.66,-73.02
06787,41.67,-73.1
06790,41.84,-73.13
06791,41.75,-73.06
06793,41.64,-73.3
06794,41.65,-73.32
06795,41.62,-73.12
06796,41.86,-73.33
06798,41.56,-73.21
06801,41.38,-73.39
06804,41.47,-73.39
06807,41.06,-73.59
06810,41.38,-73.47
06811,41.42,-73.48
06812,41.49,-73.49
06820,41.08,-73.48
06824,41.17,-73.28
06825,41.2,-73.24
06830,41.04,-73.63
06831,41.08,-73.66
06840,41.16,-73.5
06850,41.13,-73.44
06851,41.14,-73.41
06853,41.07,-73.44
06854,41.08,-73.42
06855,41.1,-73.4
06856,41.114,-73.408
06870,41.04,-73.57
06877,41.31,-73.49
06878,41.03,-73.58
06880,41.14,-73.34
06883,41.22,-73.38
06890,41.14,-73.29
06896,41.3,-73.39
06897,41.21,-73.44
06901,41.054,-73.538
06902,41.06,-73.54
06903,41.14,-73.55
06905,41.09,-73.54
06906,41.07,-73.52
06907,41.1,-73.52
07001,40.58,-74.27
07002,40.67,-74.11
07003,40.81,-74.19
07004,40.88,-74.3
07005,40.92,-74.42
07006,40.85,-74.29
07008,40.58,-74.23
07009,40.86,-74.23
07010,40.82,-73.99
07011,40.88,-74.14
07012,40.85,-74.16
07013,40.87,-74.17
07014,40.83,-74.14
07016,40.66,-74.3
07017,40.77,-74.21
07018,40.76,-74.22
07020,40.82,-73.98
07021,40.82,-74.28
07022,40.82,-74.0
07023,40.64,-74.39
07024,40.85,-73.97
07026,40.88,-74.11
07027,40.65,-74.32
07028,40.81,-74.21
07029,40.74,-74.14
07030,40.75,-74.03
07031,40.79,-74.13
07032,40.75,-74.12
07033,40.68,-74.29
07034,40.88,-74.38
07035,40.92,-74.3
07036,40.62,-74.25
07039,40.79,-74.33
07040,40.73,-74.27
07041,40.73,-74.3
07042,40.82,-74.22
07043,40.85,-74.2
07044,40.83,-74.24
07045,40.91,-74.37
07046,40.89,-74.44
07047,40.79,-74.02
07050,40.77,-74.24
07052,40.79,-74.26
07054,40.86,-74.4
07055,40.86,-74.13
07057,40.85,-74.11
07058,40.86,-74.34
07059,40.63,-74.51
07060,40.62,-74.43
07062,40.63,-74.4
07063,40.61,-74.45
07064,40.57,-74.25
07065,40.61,-74.28
07066,40.62,-74.32
07067,40.59,-74.31
07068,40.82,-74.31
07069,40.64,-74.44
07070,40.82,-74.1
07071,40.79,-74.11
07072,40.82,-74.07
07073,40.83,-74.1
07074,40.84,-74.06
07075,40.85,-74.09
07076,40.64,-74.37
07077,40.55,-74.25
07078,40.74,-74.33
07079,40.75,-74.26
07080,40.57,-74.41
07081,40.7,-74.33
07082,40.92,-74.35
07083,40.69,-74.27
07086,40.77,-74.02
07087,40.77,-74.03
07088,40.72,-74.29
07090,40.65,-74.35
07092,40.68,-74.36
07093,40.79,-74.01
07094,40.78,-74.06
07095,40.55,-74.28
07102,40.74,-74.17
07103,40.74,-74.19
07104,40.77,-74.17
07105,40.72,-74.15
07106,40.74,-74.23
07107,40.77,-74.19
07108,40.72,-74.2
07109,40.79,-74.16
07110,40.82,-74.16
07111,40.73,-74.23
07112,40.71,-74.21
07114,40.7,-74.17
07201,40.67,-74.18
07202,40.65,-74.22
07203,40.65,-74.26
07204,40.67,-74.27
07205,40.69,-74.23
07206,40.67,-74.17
07208,40.68,-74.23
07302,40.72,-74.05
07304,40.71,-74.07
07305,40.7,-74.07
07306,40.74,-74.07
07307,40.75,-74.05
07310,40.73,-74.04
07311,40.719,-74.034
07401,41.03,-74.14
07403,41.03,-74.33
07405,40.99,-74.38
07407,40.91,-74.12
07410,40.94,-74.12
07416,41.1,-74.59
07417,41.01,-74.21
07418,41.24,-74.48
07419,41.16,-74.58
07420,41.03,-74.3
07421,41.14,-74.37
07422,41.18,-74.43
07423,41.0,-74.1
07424,40.88,-74.21
07430,41.08,-74.18
07432,40.99,-74.14
07435,41.0,-74.5
07436,41.03,-74.24
07438,41.01,-74.51
07439,41.08,-74.6
07440,40.95,-74.3
07442,41.0,-74.29
07444,40.97,-74.3
07446,41.06,-74.15
07450,40.98,-74.11
07452,40.96,-74.12
07456,41.11,-74.28
07457,40.99,-74.31
07458,41.05,-74.1
07460,41.11,-74.49
07461,41.2,-74.6
07462,41.19,-74.49
07463,41.01,-74.12
07465,41.05,-74.29
07470,40.95,-74.24
07480,41.08,-74.38
07481,41.0,-74.16
07495,41.106,-74.161
07501,40.91,-74.17
07502,40.92,-74.19
07503,40.9,-74.15
07504,40.91,-74.14
07505,40.917,-74.174
07506,40.96,-74.16
07508,40.95,-74.19
07512,40.9,-74.22
07513,40.91,-74.15
07514,40.93,-74.14
07522,40.92,-74.18
07524,40.93,-74.16
07601,40.89,-74.05
07603,40.88,-74.03
07604,40.86,-74.07
07605,40.86,-73.99
07606,40.86,-74.05
07607,40.9,-74.06
07608,40.85,-74.06
07620,40.94,-73.93
07621,40.92,-74.0
07624,40.97,-73.97
07626,40.94,-73.95
07627,40.95,-73.96
07628,40.95,-73.99
07630,40.97,-74.02
07631,40.89,-73.97
07632,40.88,-73.95
07640,40.99,-73.98
07641,40.96,-74.0
07642,41.01,-74.05
07643,40.84,-74.04
07644,40.88,-74.08
07645,41.05,-74.05
07646,40.93,-74.02
07647,41.01,-73.94
07648,40.97,-73.94
07649,40.96,-74.03
07650,40.85,-74.0
07652,40.94,-74.07
07656,41.03,-74.04
07657,40.83,-74.01
07660,40.86,-74.01
07661,40.93,-74.04
07662,40.91,-74.08
07663,40.9,-74.1
07666,40.89,-74.01
07670,40.92,-73.96
07675,41.01,-74.0
07676,40.99,-74.06
07677,41.03,-74.05
07701,40.36,-74.07
07702,40.33,-74.06
07703,40.31,-74.05
07704,40.36,-74.04
07711,40.24,-74.01
07712,40.25,-74.05
07716,40.4,-74.04
07717,40.191,-74.017
07718,40.42,-74.09
07719,40.17,-74.07
07720,40.202,-74.013
07721,40.44,-74.23
07722,40.29,-74.16
07723,40.25,-74.0
07724,40.3,-74.07
07726,40.28,-74.35
07727,40.2,-74.17
07728,40.2,-74.3
07730,40.42,-74.18
07731,40.15,-74.19
07732,40.43,-74.0
07733,40.38,-74.17
07734,40.44,-74.13
07735,40.44,-74.19
07737,40.41,-74.06
07738,40.34,-74.12
07739,40.34,-74.04
07740,40.3,-73.99
07746,40.32,-74.25
07747,40.41,-74.23
07748,40.4,-74.11
07750,40.33,-73.99
07751,40.36,-74.26
07753,40.22,-74.07
07755,40.26,-74.02
07756,40.212,-74.008
07757,40.32,-74.02
07758,40.43,-74.1
07760,40.37,-74.01
07762,40.15,-74.04
07764,40.29,-74.02
07801,40.89,-74.55
07803,40.88,-74.6
07820,40.87,-74.83
07821,41.0,-74.7
07822,41.14,-74.7
07823,40.83,-75.03
07825,41.0,-75.0
07826,41.2,-74.8
07827,41.3,-74.8
07828,40.88,-74.75
07830,40.72,-74.81
07832,41.0,-75.0
07833,41.0,-75.0
07834,40.88,-74.49
07836,40.85,-74.71
07838,40.89,-74.91
07840,40.87,-74.84
07842,41.0,-74.5
07843,40.94,-74.66
07846,41.0,-75.0
07847,40.89,-74.62
07848,41.1,-74.68
07849,40.97,-74.6
07850,40.91,-74.67
07851,41.2,-74.9
07852,40.88,-74.66
07853,40.79,-74.8
07856,40.92,-74.64
07857,40.9,-74.71
07860,41.1,-74.8
07863,40.81,-74.96
07865,40.79,-74.9
07866,40.94,-74.5
07869,40.85,-74.59
07870,40.87,-74.83
07871,41.05,-74.62
07874,40.92,-74.74
07876,40.85,-74.65
07878,40.869,-74.476
07880,40.87,-74.83
07881,41.0,-75.0
07882,40.8,-75.0
07885,40.93,-74.59
07901,40.71,-74.36
07920,40.68,-74.54
07921,40.66,-74.68
07922,40.68,-74.42
07924,40.73,-74.59
07926,40.78,-74.49
07927,40.82,-74.46
07928,40.72,-74.41
07930,40.78,-74.68
07931,40.72,-74.66
07932,40.77,-74.4
07933,40.69,-74.47
07934,40.72,-74.68
07935,40.73,-74.46
07936,40.82,-74.37
07939,40.667,-74.557
07940,40.76,-74.42
07945,40.78,-74.59
07946,40.68,-74.51
07950,40.84,-74.48
07960,40.78,-74.5
07961,40.78,-74.49
07970,40.84,-74.58
07974,40.7,-74.4
07976,40.73,-74.48
07977,40.716,-74.66
07979,40.716,-74.719
07980,40.68,-74.5
07981,40.82,-74.42
08001,39.55,-75.35
08002,39.93,-75.02
08003,39.89,-74.97
08004,39.75,-74.82
08005,39.8,-74.3
08006,39.76,-74.12
08007,39.86,-75.05
08008,39.6,-74.2
08009,39.76,-74.93
08010,40.06,-74.92
08011,39.96,-74.65
08012,39.78,-75.05
08014,39.81,-75.36
08015,39.93,-74.54
08016,40.07,-74.84
08019,39.8,-74.5
08020,39.8,-75.22
08021,39.8,-75.0
08022,40.08,-74.7
08023,39.71,-75.45
08026,39.83,-74.97
08027,39.82,-75.29
08028,39.7,-75.12
08029,39.84,-75.07
08030,39.89,-75.12
08031,39.87,-75.09
08033,39.9,-75.04
08034,39.91,-75.0
08035,39.88,-75.07
08036,39.97,-74.83
08037,39.6,-74.8
08038,39.507,-75.461
08039,39.685,-75.267
08041,40.03,-74.68
08042,40.03,-74.69
08043,39.84,-74.96
08045,39.87,-75.03
08046,40.03,-74.89
08048,39.96,-74.81
08049,39.85,-75.04
08050,39.7,-74.3
08051,39.79,-75.18
08052,39.95,-74.99
08053,39.85,-74.91
08054,39.96,-74.92
08055,39.86,-74.81
08056,39.79,-75.25
08057,39.98,-74.94
08059,39.89,-75.09
08060,40.01,-74.79
08061,39.81,-75.21
08062,39.71,-75.21
08063,39.87,-75.18
08064,39.96,-74.65
08065,40.0,-75.03
08066,39.83,-75.22
08067,39.73,-75.42
08068,39.95,-74.65
08069,39.71,-75.45
08070,39.63,-75.51
08071,39.73,-75.14
08072,39.5,-75.4
08073,40.01,-74.869
08074,39.71,-75.21
