Zip Code,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Total No HS Diploma,Total HS Diploma,Total Some College,Total College Degrees,Degree Rate,Average Student Debt,Total educational attainment over 25,Lat,Lng
60932,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40.47,-87.78
61027,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,42.334,-89.762
61331,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41.7,-89.4
61433,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40.5597,-90.1773
61625,570,19.8,0,3969,20,3.50877193,0,0,0,0,#DIV/0!,,0,40.698,-89.616
62622,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40,-90.4
63045,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.77,-90.46
63047,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.1,-90.4
63155,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.63,-90.22
63902,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,36.8,-90.5
63962,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,36.8,-90.5
64102,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.093,-94.602
64192,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.11,-94.57
65215,283,19.6,0,2761,0,0,0,0,0,0,#DIV/0!,,0,38.952,-92.319
65784,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,36.71,-92.33
66115,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.14,-94.61
66118,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.11,-94.61
66728,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,37.167,-94.714
67260,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,37.717,-97.298
68849,314,19.6,0,3717,0,0,0,0,0,0,#DIV/0!,,0,40.702,-99.097
70139,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,29.9502,-90.0711
70163,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,29.9501,-90.0756
70402,1054,19.7,0,3140,0,0,0,0,0,0,#DIV/0!,,0,30.513,-90.471
70836,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,30.391,-91.086
71209,113,19.4,0,2012,0,0,0,0,0,0,#DIV/0!,,0,32.53,-92.074
71279,66,10.5,0,,66,100,0,0,0,0,#DIV/0!,,0,32.4,-91.8
71401,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.77,-91.98
71772,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,33.9,-93.1
72035,1713,19.5,0,2509,0,0,0,0,0,0,#DIV/0!,,0,35.076,-92.459
72149,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.247,-91.727
72165,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.58,-91.47
72383,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.5,-91
73019,77,19.5,0,817,0,0,0,0,0,0,#DIV/0!,,0,35.205,-97.441
74477,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.9,-95.4
75270,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.7813,-96.8017
75390,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.79,-96.8
76402,947,19.4,0,4267,0,0,0,0,0,0,#DIV/0!,,0,32.216,-98.224
76523,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,30.81,-97.28
76798,1835,19,0,1331,0,0,0,0,0,0,#DIV/0!,,0,31.62,-97.21
76824,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.1,-98.8
76955,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.3,-100.08
76957,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.38,-100.29
77201,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,29.7655,-95.3658
77428,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,28.7,-96.1
77436,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,29.404,-96.238
77440,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,28.84,-96.08
77507,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,29.62,-95.08
78001,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,28.3,-99.1
78029,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,30,-99.1
78060,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,28.5,-98.1
78150,29,19.8,0,9710,0,0,0,0,0,0,#DIV/0!,,0,29.53,-98.28
78335,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,27.904,-97.149
78338,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,26.9,-97.6
78712,548,19.6,0,3448,0,0,0,0,0,0,#DIV/0!,,0,30.286,-97.734
79016,99,19.4,0,4785,0,0,0,0,0,0,#DIV/0!,,0,34.984,-101.914
79058,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.7,-101.9
79105,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.21,-101.84
79326,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.08,-102.32
79699,331,19.5,0,3815,0,0,0,0,0,0,#DIV/0!,,0,32.47,-99.709
79759,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.9,-102.6
79770,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.5,-103.6
79942,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,31.759,-106.487
80264,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.742,-104.985
80290,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.74,-105.02
80293,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.74,-105.02
80294,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.74,-105.02
80471,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40,-105.5
80532,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40.44,-105.44
80544,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40.103,-105.173
80939,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.88,-104.68
81227,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.6,-106
81231,618,19.4,0,4569,0,0,0,0,0,0,#DIV/0!,,0,38.55,-106.9
81522,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.7,-108.7
81612,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.1,-106.8
81633,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40.4,-108.5
82052,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41.1,-105.4
82073,37,16.5,0,830,0,0,0,0,0,0,#DIV/0!,,0,41.3,-105.8
82081,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41.5,-104.4
82084,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41,-105.5
82638,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,43.162,-107.722
82646,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,43,-106.9
82715,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,44.14,-104.21
82845,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,44.8,-106.8
82929,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41.9,-109.7
83826,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,48.99,-116.18
84113,102,19,0,2196,0,0,0,0,0,0,#DIV/0!,,0,40.763,-111.833
84180,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,40.77,-111.9
84304,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41.82,-112.02
84515,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.97,-109.322
85723,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.22,-110.97
85724,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.22,-110.97
85726,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.22,-110.97
86003,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.5,-111.7
86028,0,0,0,0,0,,0,0,0,0,0,36656,0,34.9,-110.1
86443,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.9,-114.5
87032,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.866,-106.055
87573,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.7,-105.6
87724,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.2,-105
87933,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.8,-107.14
88264,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.86,-103.77
88268,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.175,-104.377
88323,12,0,0,,0,0,0,0,0,0,#DIV/0!,,0,33.51,-105.51
88349,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.791,-105.818
88355,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,33.4,-105.6
88421,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.5,-104.4
88431,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.4,-104
89402,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.23,-120
89438,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,41,-117.3
90071,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.053,-118.255
90079,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.053,-118.245
90090,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.07,-118.24
90095,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.071,-118.443
90506,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,33.885,-118.331
90747,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,33.866,-118.258
90831,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,33.767,-118.192
91371,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.184,-118.58
91608,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.138,-118.354
92132,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,32.716,-117.162
92222,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,33.1,-115.1
92267,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.28,-114.18
92280,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.4,-114.8
92304,17,0,0,,17,100,0,0,0,0,#DIV/0!,,0,34.558,-115.747
92338,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.8,-116.5
93043,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.16,-119.21
93064,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,34.29,-118.69
93410,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,35.3,-120.6
93633,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,36.9,-118.7
93943,7,0,0,,0,0,0,0,0,0,#DIV/0!,,0,36.597,-121.875
94850,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,37.903,-122.321
95314,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.3,-119.9
95364,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.1,-119.7
95430,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,38.45,-123.07
95463,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.1,-123.5
95724,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.32,-120.36
95930,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.53,-121.17
95944,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.6,-120.8
95974,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.496,-121.747
96135,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39.75,-120.23
96155,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,39,-120
96850,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,21.305,-157.858
96859,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,21.361,-157.888
96863,24,0,0,,0,0,0,0,0,0,#DIV/0!,,0,21.4546,-157.7649
97208,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,45.51,-122.69
97331,2488,19.2,2499,4422,84,3.376205788,0,0,0,0,#DIV/0!,,0,44.56,-123.28
97384,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,44.8,-122.5
97494,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,43.2,-123.4
98154,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,47.6,-122.33
98158,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,47.45,-122.31
98353,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,47.5,-122.6
98544,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,46.7,-123
98641,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,46.546,-124.03
98929,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,46.8,-121.1
99513,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,61.218,-149.858
99695,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,61.218,-149.858
99706,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,64.846,-147.722
99732,0,0,0,0,0,,0,0,0,0,#DIV/0!,,0,63,-142
906,36,27.4,0,19894,0,0,0,0,0,22,100,NA,22,18.37,-66.06
1086,1219,19.6,0,1963,0,0,0,0,0,9,100,23173,9,42.2,-72.8
2651,26,0,0,,0,0,0,0,0,26,100,33972,26,41.866,-69.985
4343,79,51.6,0,67849,0,0,0,0,0,61,100,28731,61,44.3,-70
4683,62,22.5,0,16715,19,30.64516129,0,0,0,8,100,,8,44.205,-68.703
7842,116,35,160644,56801,0,0,0,0,0,86,100,19916,86,41,-74.5
8248,36,59.4,0,153647,0,0,0,0,0,36,100,7842,36,39.21,-74.66
10503,158,59.1,135192,59994,49,31.01265823,0,0,0,133,100,,133,41.04,-73.86
10910,26,0,0,,0,0,0,0,0,26,100,,26,41.24,-74.13
12441,33,49.4,116563,44027,0,0,0,0,0,23,100,20941,23,42.14,-74.5
12604,774,20.2,0,3679,0,0,0,0,0,18,100,40858,18,41.686,-73.891
13051,13,0,0,,0,0,0,0,0,13,100,,13,42.9,-75.93
13692,45,69.6,0,50898,0,0,0,0,0,45,100,103654,45,44.288,-76.026
13696,47,0,0,,0,0,0,0,0,47,100,,47,44.72,-74.89
14109,827,19.4,0,3843,0,0,0,0,0,8,100,43739,8,43.138,-79.038
14756,105,61.2,0,11879,0,0,0,0,0,62,100,29732,62,42.197,-79.424
14854,17,0,0,,0,0,0,0,0,17,100,,17,42.5,-76.7
16312,3,0,0,,0,0,0,0,0,3,100,,3,41.93,-79.31
16546,1134,19.6,0,3090,0,0,0,0,0,8,100,38793,8,42.107,-80.051
17343,41,0,0,,0,0,0,0,0,21,100,,21,39.9,-77.3
19383,2902,19.4,0,2850,0,0,0,0,0,15,100,23004,15,39.937,-75.609
19717,3951,19.1,2499,2607,111,2.809415338,0,0,0,27,100,45713,27,39.69,-75.758
19732,82,57.3,0,41126,0,0,0,0,0,49,100,,49,39.79,-75.57
20052,503,19.7,0,5746,160,31.80914513,0,0,0,12,100,,12,38.904,-77.032
20660,2,0,0,,2,100,0,0,0,1,100,37106,1,38.3,-76.6
21252,2643,19.5,0,1330,52,1.967461218,0,0,0,5,100,45972,5,39.3931,-76.605
21705,3,0,0,,3,100,0,0,0,1,100,32657,1,39.46,-77.34
22579,57,65.8,0,58370,0,0,0,0,0,57,100,,57,37.8,-76.33
22711,10,0,0,,0,0,0,0,0,10,100,,10,38.4,-78.3
22989,123,45.5,0,32944,0,0,0,0,0,79,100,23077,79,38.2,-78
23173,2268,20.5,0,3216,0,0,0,0,0,64,100,,64,37.576,-77.542
23302,15,0,0,,0,0,0,0,0,15,100,,15,37.87,-75.535
23389,136,73.3,0,13575,0,0,0,0,0,119,100,,119,37.664,-75.83
23409,5,0,0,,0,0,0,0,0,5,100,15670,5,37.88,-75.65
25201,27,0,0,,0,0,0,0,0,27,100,,27,38.31,-81.5
27109,2470,19.7,0,2435,0,0,0,0,0,6,100,49061,6,36.12,-80.2
27340,33,0,0,,0,0,0,0,0,33,100,46654,33,36,-79.3
28629,77,56.9,0,17584,0,0,0,0,0,77,100,,77,36.33,-81.37
28662,13,0,0,,0,0,0,0,0,13,100,18032,13,36.1,-81.8
28725,8,0,0,,0,0,0,0,0,8,100,,8,35.3,-83.2
29225,1029,19,0,5904,0,0,0,0,0,6,100,,6,33.996,-81.025
30322,2364,19.8,0,1863,90,3.807106599,0,0,0,64,100,47004,64,33.792,-84.323
30460,804,19.5,0,1258,0,0,0,0,0,26,100,33914,26,32.4,-81.8
30609,1659,18.8,0,1857,0,0,0,0,0,12,100,32707,12,33.9,-83.37
32461,28,0,0,,0,0,0,0,0,28,100,,28,30.254,-85.957
36082,1233,20,0,2982,0,0,0,0,0,37,100,52904,37,31.801,-85.957
37733,20,70.2,0,30255,4,20,0,0,0,20,100,2156,20,36.365,-84.701
40404,664,20.1,0,3513,0,0,0,0,0,12,100,19079,12,37.6,-84.2
41760,13,31.5,0,,0,0,0,0,0,9,100,,9,37.2,-83.08
42061,92,42.2,124063,50265,39,42.39130435,0,0,0,68,100,14634,68,36.91,-88.75
42356,131,79.8,0,9522,99,75.57251908,0,0,0,117,100,2156,117,37.8,-87.3
42631,85,0,0,,0,0,0,0,0,85,100,,85,36.8,-84.5
47406,4444,19.4,0,2740,0,0,0,0,0,20,100,21688,20,39.176,-86.516
47420,48,50.3,0,39550,0,0,0,0,0,33,100,29142,33,38.9108,-86.5485
47836,41,56.7,0,25393,0,0,0,0,0,31,100,,31,39.65,-87.19
49104,722,20.6,0,3062,0,0,0,0,0,31,100,44701,31,41.963,-86.359
49263,11,0,0,,0,0,0,0,0,11,100,43846,11,42.158,-84.183
49434,6,0,0,,0,0,0,0,0,6,100,46352,6,42.768,-86.189
50664,18,73.1,0,15622,8,44.44444444,0,0,0,18,100,15194,18,42.7007,-92.0742
52307,54,43,0,69328,0,0,0,0,0,34,100,20591,34,41.79,-91.88
55455,1983,19.2,0,3681,0,0,0,0,0,14,100,26042,14,44.97,-93.23
59081,11,69.3,58750,33018,0,0,0,0,0,11,100,62201,11,45.01,-109.99
63079,9,0,0,,0,0,0,0,0,9,100,,9,38.3,-91.2
65062,25,0,0,,0,0,0,0,0,25,100,,25,38.49,-91.65
66621,513,20.3,0,5933,34,6.627680312,0,0,0,1,100,16819,1,39.033,-95.702
69365,21,49.6,0,27586,0,0,0,0,0,15,100,16135,15,42.996,-102.555
70801,10,0,0,,0,0,0,0,0,10,100,,10,30.449,-91.188
71999,503,20.4,0,2868,0,0,0,0,0,7,100,31283,7,34.127,-93.059
72467,217,19.4,0,1709,0,0,0,0,0,4,100,52635,4,35.84,-90.67
75962,3432,19.7,0,2532,0,0,0,0,0,11,100,44695,11,31.62,-94.647
77326,19,0,0,,0,0,0,0,0,19,100,,19,30.7,-94.8
77415,12,0,0,,0,0,0,0,0,12,100,26780,12,28.9,-95.8
77961,92,37.8,0,32988,0,0,0,0,0,59,100,17260,59,28.86,-96.35
80310,6381,18.9,14091,4630,282,4.419370005,0,0,0,37,100,38769,37,40,-105.4
80938,34,0,0,,0,0,0,0,0,34,100,,34,38.91,-104.66
81021,9,28.5,0,18278,0,0,0,0,0,9,100,,9,38.5,-103.3
81138,32,44.9,0,38081,0,0,0,0,0,32,100,32532,32,37.1,-105.6
81330,8,0,0,,0,0,0,0,0,8,100,21781,8,37.259,-108.495
81411,6,0,0,,6,100,0,0,0,6,100,,6,38.3,-108.9
81653,36,29.7,0,19100,0,0,0,0,0,23,100,15857,23,40.9,-107.4
82061,13,0,0,,0,0,0,0,0,13,100,19348,13,41.37,-105.16
82219,15,0,0,,0,0,0,0,0,15,100,5963,15,42.5,-104.5
82332,50,45.4,0,12618,38,76,0,0,0,33,100,22524,33,41.1,-107.3
82833,95,57,0,118049,0,0,0,0,0,95,100,22299,95,44.681,-106.993
83121,5,0,0,,0,0,0,0,0,5,100,0,5,41.8141,-110.5384
83233,12,0,0,,0,0,0,0,0,12,100,,12,42.22,-111.266
83671,10,0,0,,0,0,0,0,0,10,100,2156,10,45.4,-115.6
85535,7,0,0,,0,0,0,0,0,7,100,,7,33.01,-109.93
85942,43,0,0,,0,0,0,0,0,43,100,33476,43,34.782,-110.041
88053,69,65.2,43125,22339,18,26.08695652,0,0,0,69,100,9323,69,32.9,-108.3
88055,13,0,0,,0,0,0,0,0,13,100,2156,13,32.9,-108.7
89446,105,12.6,0,,105,100,0,0,0,34,100,25565,34,41.2,-118.2
89831,30,0,0,,0,0,0,0,0,30,100,18811,30,41.6,-116.3
95211,1904,19.6,0,2051,0,0,0,0,0,26,100,30167,26,37.981,-121.309
95325,62,41.5,0,31492,0,0,0,0,0,37,100,3018,37,37.4,-120.2
95604,44,51,0,69989,0,0,0,0,0,44,100,25126,44,38.9,-121.1
95721,14,0,0,,0,0,0,0,0,14,100,,14,38.82,-120.09
95978,24,0,0,,24,100,0,0,0,24,100,,24,39.9,-121.5
97712,65,4,0,16197,4,6.153846154,0,0,0,32,100,,32,43.8,-120.4
98164,57,34.1,73833,41560,13,22.80701754,0,0,0,57,100,,57,47.6,-122.33
98364,132,37,0,,0,0,0,0,0,67,100,,67,47.855,-122.585
98430,21,9.9,0,,0,0,0,0,0,10,100,,10,47.12,-122.57
98447,877,19.8,0,5105,0,0,0,0,0,10,100,,10,47.146,-122.441
2163,2100,25.7,43989,22511,296,14.0952381,0,14,13,1094,97.59143622,,1121,42.369,-71.125
20686,933,19.8,0,19442,0,0,0,1,1,62,96.875,,64,38.2,-76.4
11794,3080,20.3,0,4039,0,0,0,0,5,140,96.55172414,,145,40.91,-73.12
7311,435,33.1,219643,172437,0,0,0,0,15,380,96.20253165,,395,40.719,-74.034
20004,1531,39.7,126765,136144,55,3.592423253,0,6,52,1372,95.94405594,,1430,38.894,-77.028
10162,1327,39.7,168667,106304,0,0,13,16,15,898,95.32908705,,942,40.791,-73.966
2142,2838,29.3,100114,67525,519,18.28752643,18,10,71,1882,95.00252398,,1981,42.36,-71.08
16444,1129,19.7,0,2886,0,0,0,0,1,17,94.44444444,,18,41.87,-80.126
69135,67,28.4,26620,16528,0,0,0,3,0,51,94.44444444,,54,42.4,-100.3
64167,280,36.9,138333,49219,0,0,0,11,0,185,94.3877551,,196,39.32,-94.48
4629,249,64.1,30984,24507,47,18.87550201,0,0,12,201,94.36619718,,213,44.447,-68.491
89823,166,56.9,103446,53427,8,4.819277108,0,0,8,129,94.16058394,,137,41.4,-115.4
95736,278,21.5,43375,13085,34,12.23021583,0,0,6,95,94.05940594,,101,39.1,-120.9
94305,13515,21.5,64697,33871,1161,8.59045505,45,80,125,3955,94.05469679,,4205,37.42,-122.17
94021,115,58.6,92375,53057,0,0,0,6,0,93,93.93939394,,99,37.27,-122.28
11549,2429,20.5,0,3857,0,0,0,0,6,90,93.75,,96,40.714,-73.602
36688,545,20.1,0,3086,0,0,0,1,0,15,93.75,,16,30.6933,-88.1741
4109,94,33.5,71250,28385,2,2.127659574,0,0,4,58,93.5483871,,62,43.66,-70.2
14802,4324,19.9,19018,7374,364,8.41813136,4,20,6,372,92.53731343,,402,42.25,-77.79
10282,6217,33.9,230952,121627,132,2.123210552,74,151,85,3778,92.41682975,,4088,40.716,-74.015
81237,132,49,32198,22664,0,0,0,7,0,81,92.04545455,,88,38.7,-106.6
10932,106,56.1,0,39743,0,0,0,0,5,56,91.80327869,,61,41.483,-74.468
53726,6033,22.6,38883,30506,2547,42.21780209,0,35,132,1850,91.7203768,,2017,43.07,-89.42
29733,1731,19.6,0,2871,0,0,0,0,1,11,91.66666667,,12,34.9,-81
60043,2786,41.5,227250,97582,38,1.36396267,13,48,76,1506,91.66159464,,1643,42.09,-87.71
10597,1233,42.3,189737,91911,9,0.729927007,9,6,49,653,91.07391911,,717,41.3,-73.6
94129,2787,31.4,143320,71987,119,4.269824184,0,33,148,1825,90.97706879,,2006,37.8,-122.46
60606,2789,30.9,109324,83005,186,6.66905701,21,64,126,2041,90.63055062,,2252,41.882,-87.637
7046,4218,42.4,166944,79182,84,1.991465149,48,62,126,2245,90.48770657,,2481,40.89,-74.44
10069,5118,38.1,170630,123349,229,4.474404064,0,120,292,3897,90.43861685,,4309,40.778,-73.988
67228,1739,34,123750,46387,44,2.530189764,0,47,60,985,90.2014652,,1092,37.78,-97.17
20006,3049,20.2,30208,10973,549,18.00590357,0,22,28,445,89.8989899,56689,495,38.9,-77.04
20812,251,44.1,128750,65597,6,2.390438247,1,5,12,158,89.77272727,,176,38.969,-77.142
2030,5677,44.3,187829,89476,18,0.317068874,31,148,197,3248,89.62472406,,3624,42.24,-71.29
19535,48,58.5,0,89125,0,0,0,0,5,43,89.58333333,,48,40.42,-75.99
7078,12912,40.9,223214,103908,337,2.609975217,32,395,396,7016,89.50121189,,7839,40.74,-74.33
10005,6822,28.6,124670,102849,724,10.61272354,123,52,398,4830,89.39478068,,5403,40.705,-74.005
5439,1697,20.3,0,8089,170,10.01767826,0,0,3,25,89.28571429,,28,44.5,-73.2
3233,96,52.7,105341,25359,11,11.45833333,0,7,0,57,89.0625,,64,43.43,-71.93
92617,16388,21,38843,19684,4591,28.01440078,72,197,340,4939,89.02307138,,5548,33.64,-117.84
77010,564,41.7,250001,200208,52,9.219858156,9,10,36,437,88.82113821,,492,29.754,-95.36
20008,27590,35.9,100953,86104,2211,8.013773106,396,796,1310,19845,88.80386629,53342,22347,38.93,-77.06
20007,25590,34,107511,82437,2524,9.863227823,275,577,1221,16167,88.63486842,51330,18240,38.92,-77.08
46290,343,42.4,151557,64234,0,0,0,0,34,258,88.35616438,,292,39.93,-86.17
22904,5019,19.6,63375,2356,29,0.577804343,0,6,0,45,88.23529412,,51,38.033,-78.516
60661,7436,31,93750,76827,893,12.0091447,73,240,418,5417,88.10995446,,6148,41.883,-87.644
2672,150,57.3,205324,46733,0,0,0,0,10,74,88.0952381,,84,41.638,-70.327
20036,5207,31,78935,72645,552,10.60111389,36,260,241,3952,88.03742482,60997,4489,38.907,-77.042
29614,2679,20.5,36719,5902,34,1.269130272,2,5,17,176,88,,200,34.85,-82.4
94301,16420,42.3,122473,97144,1052,6.40682095,180,451,840,10731,87.94459925,,12202,37.44,-122.15
19102,4056,30.9,76962,70711,433,10.67554241,12,101,281,2863,87.9029782,,3257,39.953,-75.165
14542,41,53.6,54028,45059,0,0,0,5,0,36,87.80487805,,41,43.153,-76.877
94105,5553,35.6,163949,144416,293,5.276427156,88,54,485,4474,87.70829249,,5101,37.789,-122.395
10006,2507,31.3,119274,101271,252,10.05185481,22,108,119,1753,87.56243756,,2002,40.708,-74.013
94027,7110,47.5,220583,129577,261,3.670886076,107,195,302,4215,87.46627931,,4819,37.45,-122.2
30903,493,29,77176,32473,0,0,0,39,0,272,87.45980707,,311,33.43,-81.96
20816,16037,44.6,168693,97304,414,2.581530211,91,595,697,9606,87.41468741,,10989,38.95,-77.12
84762,174,68.1,45114,24083,0,0,0,22,0,152,87.35632184,,174,37.52,-112.66
2481,16215,37.1,180607,83035,443,2.732038236,126,480,537,7883,87.3365832,,9026,42.32,-71.26
12459,180,58,73933,50247,0,0,0,0,23,157,87.22222222,,180,42.2,-74.65
94707,12324,50.4,138144,70264,483,3.919182084,58,318,832,8221,87.18846113,,9429,37.9,-122.28
12527,143,35.4,143500,39642,0,0,0,0,10,68,87.17948718,,78,41.53,-73.9
98222,44,55.8,56250,50405,6,13.63636364,0,2,3,34,87.17948718,,39,48.56,-122.8
2468,5267,50.4,201731,86528,106,2.012530852,27,240,214,3263,87.15277778,,3744,42.33,-71.23
